teamId,win,T1BaronFirstKill,T1BaronKills,T1ChampionFirstKill,T1ChampionKills,T1DragonFirstKill,T1DragonKills,T1InhibitorFirstKill,T1InhibitorKills,T1RiftHeraldFirstKill,T1RiftHeraldKills,T1TowerFirstKill,T1TowerKills,T1TOP,T1JUN,T1MID,T1ADC,T1SPT,teamId,T2BaronFirstKill,T2BaronKills,T2ChampionFirstKill,T2ChampionKills,T2DragonFirstKill,T2DragonKills,T2InhibitorFirstKill,T2InhibitorKills,T2RiftHeraldFirstKill,T2RiftHeraldKills,T2TowerFirstKill,T2TowerKills,T2TOP,T2JUN,T2MID,T2ADC,T2SPT,GameDuration
100,TRUE,TRUE,2,TRUE,43,TRUE,2,TRUE,2,TRUE,1,TRUE,11,2665,28,1111,642,21,200,FALSE,0,FALSE,51,FALSE,2,FALSE,0,FALSE,0,FALSE,4,1618,53,821,716,20,2381
100,FALSE,FALSE,0,TRUE,12,TRUE,1,FALSE,0,FALSE,0,FALSE,0,1288,25,581,278,4,200,FALSE,0,FALSE,23,FALSE,0,FALSE,0,TRUE,1,TRUE,4,1433,26,640,943,11,912
100,FALSE,TRUE,1,TRUE,50,FALSE,3,FALSE,1,TRUE,1,FALSE,6,2381,36,952,324,23,200,FALSE,0,FALSE,44,TRUE,2,TRUE,3,FALSE,1,TRUE,11,1464,36,1093,906,15,2141
100,FALSE,FALSE,0,TRUE,29,TRUE,1,FALSE,0,TRUE,1,FALSE,4,2112,41,945,253,9,200,FALSE,0,FALSE,43,FALSE,3,TRUE,1,FALSE,1,TRUE,8,1633,42,634,786,11,1902
100,TRUE,FALSE,0,TRUE,36,TRUE,2,TRUE,2,TRUE,1,TRUE,11,1308,31,1605,494,11,200,FALSE,0,FALSE,17,FALSE,0,FALSE,0,FALSE,0,FALSE,2,1326,53,603,758,6,1600
100,TRUE,FALSE,0,FALSE,35,TRUE,3,TRUE,1,TRUE,1,TRUE,6,1240,40,534,887,12,200,FALSE,0,TRUE,30,FALSE,0,FALSE,0,FALSE,0,FALSE,1,1047,53,654,1161,7,1582
100,FALSE,TRUE,1,TRUE,33,FALSE,0,FALSE,0,FALSE,0,FALSE,2,1361,45,594,1547,11,200,FALSE,0,FALSE,42,TRUE,3,TRUE,2,TRUE,2,TRUE,6,1414,57,590,916,18,1594
100,FALSE,FALSE,0,TRUE,11,FALSE,1,FALSE,0,TRUE,1,FALSE,0,1152,45,557,291,3,200,FALSE,0,FALSE,33,TRUE,1,TRUE,1,FALSE,1,TRUE,7,1044,30,1034,985,19,1000
100,TRUE,FALSE,0,TRUE,50,FALSE,2,TRUE,2,TRUE,2,TRUE,10,1633,30,812,1261,8,200,FALSE,0,FALSE,15,TRUE,1,FALSE,0,FALSE,0,FALSE,0,1471,33,476,517,5,1342
100,FALSE,FALSE,0,FALSE,28,TRUE,1,FALSE,0,TRUE,1,FALSE,2,1432,68,586,260,9,200,TRUE,1,TRUE,41,FALSE,2,TRUE,3,FALSE,0,TRUE,11,1180,49,710,1491,29,1717
100,FALSE,FALSE,0,FALSE,10,FALSE,0,FALSE,0,TRUE,1,FALSE,2,1185,40,256,666,1,200,FALSE,0,TRUE,32,TRUE,2,FALSE,0,FALSE,1,TRUE,4,1436,22,550,808,19,1171
100,TRUE,FALSE,0,TRUE,24,TRUE,1,TRUE,1,TRUE,2,TRUE,9,1876,46,576,432,6,200,FALSE,0,FALSE,13,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1284,38,325,385,7,1243
100,TRUE,FALSE,1,TRUE,43,TRUE,1,FALSE,2,FALSE,0,FALSE,10,3302,40,1186,1238,26,200,TRUE,1,FALSE,42,FALSE,5,TRUE,3,TRUE,2,TRUE,9,2660,43,989,707,16,2571
100,FALSE,FALSE,0,FALSE,11,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1510,36,576,272,0,200,FALSE,0,TRUE,36,TRUE,2,TRUE,1,TRUE,1,TRUE,9,1650,39,723,705,7,1423
100,FALSE,FALSE,0,TRUE,33,TRUE,3,FALSE,0,FALSE,0,TRUE,4,1386,27,1029,418,8,200,TRUE,1,FALSE,35,FALSE,1,TRUE,1,TRUE,2,FALSE,10,779,83,465,694,13,1782
100,FALSE,FALSE,0,FALSE,20,FALSE,0,FALSE,0,FALSE,0,TRUE,3,1449,30,583,372,7,200,TRUE,1,TRUE,38,TRUE,4,TRUE,1,TRUE,1,FALSE,8,1287,37,743,1012,19,1742
100,FALSE,FALSE,0,FALSE,20,FALSE,0,FALSE,0,TRUE,1,FALSE,2,1370,75,443,334,6,200,TRUE,1,TRUE,30,TRUE,3,TRUE,1,FALSE,1,TRUE,8,1253,40,874,961,11,1636
100,FALSE,FALSE,0,TRUE,8,FALSE,0,FALSE,0,FALSE,0,FALSE,1,1180,38,907,608,3,200,FALSE,0,FALSE,34,TRUE,3,TRUE,2,TRUE,1,TRUE,9,1216,38,821,714,14,1083
100,TRUE,TRUE,1,TRUE,43,TRUE,4,TRUE,1,FALSE,0,TRUE,8,2207,74,627,773,23,200,FALSE,1,FALSE,35,FALSE,2,FALSE,0,TRUE,1,FALSE,4,1847,54,1041,1080,18,2322
100,FALSE,FALSE,0,FALSE,17,FALSE,1,FALSE,0,FALSE,0,FALSE,2,2558,18,526,985,4,200,TRUE,1,TRUE,44,TRUE,2,TRUE,1,TRUE,2,TRUE,8,1063,36,784,1425,15,1452
100,TRUE,TRUE,1,FALSE,53,TRUE,4,TRUE,2,TRUE,1,TRUE,10,1905,60,681,916,10,200,FALSE,0,TRUE,39,FALSE,2,FALSE,0,FALSE,0,FALSE,4,2041,41,694,855,19,2192
100,FALSE,FALSE,0,FALSE,21,FALSE,1,FALSE,0,FALSE,1,FALSE,2,1490,62,715,428,7,200,FALSE,0,TRUE,40,TRUE,2,TRUE,3,TRUE,1,TRUE,11,1800,48,494,659,8,1714
100,TRUE,FALSE,0,FALSE,54,FALSE,2,TRUE,2,FALSE,0,FALSE,10,1672,52,486,1727,18,200,FALSE,0,TRUE,33,TRUE,2,FALSE,0,TRUE,2,TRUE,7,1863,33,734,467,8,1792
100,TRUE,FALSE,0,FALSE,31,TRUE,2,FALSE,0,FALSE,1,FALSE,4,1208,42,276,1128,16,200,FALSE,0,TRUE,17,FALSE,1,FALSE,0,TRUE,1,TRUE,4,1016,53,621,700,7,1374
100,FALSE,FALSE,0,FALSE,34,TRUE,3,FALSE,0,TRUE,1,FALSE,6,1813,62,1211,389,14,200,TRUE,1,TRUE,49,FALSE,1,TRUE,1,FALSE,0,TRUE,9,2000,37,598,1989,35,1940
100,TRUE,TRUE,1,TRUE,32,TRUE,2,TRUE,1,TRUE,1,TRUE,7,1079,72,570,481,7,200,FALSE,0,FALSE,16,FALSE,1,FALSE,0,FALSE,0,FALSE,1,1289,31,462,636,5,1407
100,TRUE,TRUE,2,TRUE,56,FALSE,1,TRUE,2,FALSE,0,FALSE,8,2057,66,675,519,31,200,FALSE,0,FALSE,59,TRUE,3,FALSE,0,FALSE,0,TRUE,6,2207,41,744,1208,23,2265
100,TRUE,FALSE,0,TRUE,38,TRUE,1,FALSE,0,TRUE,1,TRUE,5,1208,47,1070,311,16,200,FALSE,0,FALSE,13,FALSE,0,FALSE,0,FALSE,0,FALSE,0,928,15,369,518,2,1151
100,FALSE,FALSE,0,TRUE,20,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1132,65,192,1010,4,200,FALSE,0,FALSE,38,TRUE,2,TRUE,2,FALSE,0,TRUE,9,2268,21,1129,789,7,1594
100,TRUE,FALSE,0,FALSE,38,TRUE,3,TRUE,2,FALSE,1,FALSE,8,901,26,196,1786,17,200,FALSE,0,TRUE,16,FALSE,0,FALSE,0,TRUE,1,TRUE,2,1383,56,574,498,1,1421
100,TRUE,FALSE,0,TRUE,41,TRUE,2,TRUE,1,TRUE,2,TRUE,6,1247,39,616,776,20,200,FALSE,0,FALSE,21,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1833,48,631,252,4,1366
100,FALSE,TRUE,1,TRUE,42,TRUE,3,FALSE,0,TRUE,1,FALSE,3,1473,62,796,574,10,200,FALSE,0,FALSE,36,FALSE,2,TRUE,3,FALSE,1,TRUE,10,2062,58,714,1140,12,2150
100,TRUE,TRUE,1,TRUE,42,TRUE,3,TRUE,1,FALSE,0,FALSE,5,1704,90,131,780,21,200,FALSE,0,FALSE,27,FALSE,0,FALSE,0,TRUE,2,TRUE,6,1447,41,259,617,4,1761
100,FALSE,FALSE,0,TRUE,19,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1216,37,564,382,12,200,FALSE,0,FALSE,28,TRUE,3,TRUE,1,TRUE,2,TRUE,6,1166,36,777,1199,10,1282
100,TRUE,FALSE,0,TRUE,47,TRUE,3,TRUE,3,FALSE,1,TRUE,10,1443,17,1589,1405,33,200,FALSE,0,FALSE,21,FALSE,0,FALSE,1,TRUE,1,FALSE,4,1194,52,276,636,3,1599
100,FALSE,FALSE,0,FALSE,17,FALSE,0,FALSE,0,TRUE,2,FALSE,2,1434,24,610,410,6,200,FALSE,0,TRUE,25,TRUE,2,FALSE,0,FALSE,0,TRUE,4,1032,36,897,602,4,1233
100,FALSE,FALSE,0,TRUE,24,FALSE,0,FALSE,0,TRUE,2,FALSE,4,1450,46,638,531,8,200,TRUE,1,FALSE,36,TRUE,4,TRUE,2,FALSE,0,TRUE,9,661,72,469,599,12,1770
100,TRUE,TRUE,1,TRUE,44,FALSE,2,TRUE,4,TRUE,1,TRUE,9,1466,70,813,541,17,200,FALSE,0,FALSE,26,TRUE,1,FALSE,0,FALSE,0,FALSE,3,1297,54,745,722,12,1702
100,TRUE,TRUE,1,TRUE,58,TRUE,4,FALSE,1,FALSE,1,FALSE,7,2314,64,851,588,20,200,FALSE,0,FALSE,48,FALSE,1,TRUE,2,TRUE,1,TRUE,8,2066,35,806,1209,22,2049
100,TRUE,TRUE,1,TRUE,39,FALSE,1,TRUE,1,TRUE,2,TRUE,9,1483,62,1209,360,7,200,FALSE,0,FALSE,51,TRUE,2,FALSE,0,FALSE,0,FALSE,2,1943,45,168,1563,20,1765
100,TRUE,FALSE,0,TRUE,49,TRUE,2,TRUE,2,TRUE,1,TRUE,9,1380,51,1171,1067,11,200,FALSE,0,FALSE,17,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1665,29,551,202,2,1494
100,FALSE,FALSE,0,FALSE,25,TRUE,1,FALSE,0,FALSE,0,FALSE,1,799,64,313,385,4,200,FALSE,0,TRUE,35,FALSE,2,TRUE,2,TRUE,2,TRUE,10,1080,20,509,1254,8,1390
100,TRUE,TRUE,1,TRUE,47,FALSE,1,TRUE,1,FALSE,0,FALSE,9,1411,36,860,1268,16,200,FALSE,0,FALSE,35,TRUE,3,FALSE,0,TRUE,2,TRUE,4,1212,49,636,644,14,1770
100,TRUE,TRUE,1,FALSE,45,TRUE,4,TRUE,4,TRUE,1,TRUE,11,1436,60,757,676,22,200,FALSE,0,TRUE,20,FALSE,0,FALSE,0,FALSE,1,FALSE,3,1868,20,414,415,2,1961
100,FALSE,FALSE,0,TRUE,34,TRUE,3,FALSE,0,TRUE,1,TRUE,4,1614,53,624,662,11,200,TRUE,2,FALSE,37,FALSE,3,TRUE,3,FALSE,0,FALSE,10,1136,41,908,577,19,2115
100,FALSE,FALSE,0,TRUE,31,FALSE,0,FALSE,0,FALSE,0,FALSE,1,1769,58,995,515,13,200,FALSE,0,FALSE,49,FALSE,0,TRUE,1,FALSE,0,TRUE,4,2577,71,1084,918,22,935
100,FALSE,FALSE,0,TRUE,38,FALSE,0,FALSE,0,FALSE,0,FALSE,1,2455,47,924,2178,24,200,FALSE,0,FALSE,38,FALSE,0,TRUE,2,FALSE,0,TRUE,4,2396,50,513,1356,18,1221
100,TRUE,FALSE,0,FALSE,57,FALSE,0,FALSE,3,FALSE,0,FALSE,4,3055,63,986,1139,27,200,FALSE,0,TRUE,57,FALSE,0,TRUE,3,FALSE,0,TRUE,2,3086,68,1086,1839,16,1530
100,FALSE,FALSE,0,TRUE,14,FALSE,0,FALSE,0,FALSE,0,FALSE,1,1114,36,482,404,0,200,FALSE,0,FALSE,25,TRUE,2,FALSE,0,FALSE,0,TRUE,3,1240,24,687,341,1,1342
100,FALSE,FALSE,0,TRUE,47,TRUE,4,FALSE,0,FALSE,0,FALSE,5,1916,38,685,905,8,200,TRUE,1,FALSE,43,FALSE,2,TRUE,4,TRUE,1,TRUE,11,1603,67,877,801,10,2752
100,FALSE,FALSE,0,TRUE,33,FALSE,1,FALSE,0,FALSE,0,TRUE,4,980,55,416,553,13,200,TRUE,1,FALSE,31,TRUE,3,FALSE,0,TRUE,1,FALSE,4,1226,42,361,615,11,2084
100,TRUE,FALSE,0,TRUE,20,FALSE,1,FALSE,0,FALSE,0,TRUE,3,1085,25,468,544,6,200,FALSE,0,FALSE,6,TRUE,2,FALSE,0,TRUE,1,FALSE,2,931,33,259,178,0,1248
100,FALSE,FALSE,0,FALSE,42,FALSE,0,FALSE,0,FALSE,0,FALSE,1,2336,50,1373,1786,16,200,FALSE,0,TRUE,57,FALSE,0,TRUE,2,FALSE,0,TRUE,4,2579,91,1038,1342,35,1071
100,TRUE,FALSE,0,FALSE,45,FALSE,0,FALSE,2,FALSE,0,FALSE,4,2477,60,869,1836,23,200,FALSE,0,TRUE,51,FALSE,0,TRUE,1,FALSE,0,TRUE,2,2420,49,1445,825,22,1240
100,FALSE,FALSE,0,TRUE,34,FALSE,0,FALSE,1,FALSE,0,TRUE,2,2195,71,526,1013,13,200,FALSE,0,FALSE,35,FALSE,0,TRUE,1,FALSE,0,FALSE,4,1999,69,234,1054,22,1166
100,FALSE,FALSE,0,FALSE,33,FALSE,0,FALSE,0,FALSE,0,FALSE,2,2382,64,633,707,18,200,FALSE,0,TRUE,47,FALSE,0,TRUE,2,FALSE,0,TRUE,4,2430,68,770,791,13,1121
100,FALSE,FALSE,0,TRUE,40,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2887,78,995,1329,27,200,FALSE,0,FALSE,58,FALSE,0,TRUE,3,FALSE,0,TRUE,4,5090,47,902,1421,50,1422
100,TRUE,FALSE,0,FALSE,23,FALSE,0,TRUE,1,FALSE,0,FALSE,4,1305,65,1044,836,17,200,FALSE,0,TRUE,24,FALSE,0,FALSE,0,FALSE,0,TRUE,1,1514,88,126,872,13,745
100,TRUE,FALSE,0,FALSE,56,FALSE,0,FALSE,1,FALSE,0,FALSE,4,2899,61,1130,1617,22,200,FALSE,0,TRUE,55,FALSE,0,TRUE,2,FALSE,0,TRUE,4,2177,73,1787,1765,27,1428
100,TRUE,FALSE,0,TRUE,43,FALSE,0,TRUE,2,FALSE,0,FALSE,4,1972,65,1941,793,26,200,FALSE,0,FALSE,27,FALSE,0,FALSE,0,FALSE,0,TRUE,1,2135,63,725,694,13,1031
100,FALSE,FALSE,0,FALSE,6,FALSE,0,FALSE,0,FALSE,0,FALSE,0,718,17,373,312,2,200,FALSE,0,TRUE,26,TRUE,2,FALSE,0,TRUE,1,TRUE,5,931,50,440,552,6,1221
100,FALSE,FALSE,0,TRUE,35,FALSE,0,TRUE,1,FALSE,0,TRUE,5,1339,20,2184,180,3,200,TRUE,1,FALSE,48,TRUE,4,FALSE,1,TRUE,1,FALSE,9,2674,44,390,1288,14,1917
100,TRUE,FALSE,0,TRUE,29,TRUE,2,TRUE,3,TRUE,2,TRUE,11,1475,45,620,690,7,200,FALSE,0,FALSE,8,FALSE,1,FALSE,0,FALSE,0,FALSE,0,969,62,208,639,5,1475
100,TRUE,FALSE,0,TRUE,45,FALSE,0,TRUE,1,FALSE,0,TRUE,4,1961,67,916,1507,8,200,FALSE,0,FALSE,24,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1678,33,862,512,13,925
100,FALSE,FALSE,0,FALSE,24,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1682,62,1072,916,11,200,FALSE,0,TRUE,45,FALSE,0,TRUE,1,FALSE,0,TRUE,4,2435,69,1548,629,26,846
100,TRUE,TRUE,1,TRUE,46,TRUE,3,TRUE,1,TRUE,1,TRUE,10,1278,33,2079,511,16,200,FALSE,0,FALSE,34,FALSE,1,FALSE,0,FALSE,0,FALSE,4,1285,53,310,1210,15,1784
100,TRUE,TRUE,1,TRUE,42,TRUE,3,TRUE,1,FALSE,0,TRUE,8,1778,79,889,505,25,200,FALSE,0,FALSE,25,FALSE,1,FALSE,0,TRUE,1,FALSE,2,1755,60,505,1110,15,1706
100,FALSE,FALSE,0,FALSE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,619,10,579,109,1,200,FALSE,0,TRUE,19,TRUE,2,TRUE,2,TRUE,1,TRUE,9,1332,16,991,674,6,1105
100,TRUE,FALSE,0,FALSE,27,TRUE,3,TRUE,1,TRUE,1,TRUE,7,1388,52,186,238,11,200,FALSE,0,TRUE,5,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1247,60,581,288,0,1250
100,FALSE,FALSE,0,TRUE,13,TRUE,1,FALSE,0,FALSE,0,FALSE,0,896,38,771,338,1,200,FALSE,0,FALSE,39,FALSE,1,TRUE,1,TRUE,1,TRUE,8,1404,28,428,1257,18,1322
100,TRUE,FALSE,0,FALSE,51,FALSE,3,TRUE,1,TRUE,1,TRUE,5,1249,39,1332,771,24,200,FALSE,0,TRUE,29,TRUE,1,FALSE,0,FALSE,0,FALSE,2,1565,21,903,610,5,1645
100,TRUE,FALSE,0,FALSE,22,TRUE,2,TRUE,1,TRUE,2,TRUE,5,1203,50,469,518,6,200,FALSE,0,TRUE,14,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1066,64,590,360,5,1211
100,TRUE,FALSE,0,TRUE,31,TRUE,3,TRUE,3,TRUE,2,TRUE,11,1580,42,766,912,10,200,FALSE,0,FALSE,15,FALSE,1,FALSE,0,FALSE,0,FALSE,0,1207,40,660,363,6,1730
100,FALSE,FALSE,0,FALSE,25,FALSE,1,FALSE,0,TRUE,2,FALSE,3,2079,72,152,911,15,200,TRUE,1,TRUE,41,TRUE,2,TRUE,2,FALSE,0,TRUE,10,1143,51,1694,975,14,1493
100,TRUE,FALSE,0,TRUE,30,TRUE,3,TRUE,1,FALSE,0,TRUE,9,2284,23,313,768,10,200,FALSE,0,FALSE,20,FALSE,0,FALSE,0,TRUE,1,FALSE,0,1070,30,822,359,8,1479
100,TRUE,FALSE,0,TRUE,30,FALSE,0,TRUE,1,FALSE,1,TRUE,9,1094,63,554,523,11,200,FALSE,0,FALSE,12,TRUE,3,FALSE,0,TRUE,1,FALSE,2,881,42,538,486,5,1503
100,FALSE,FALSE,0,FALSE,32,FALSE,3,FALSE,0,FALSE,0,FALSE,6,1291,38,771,354,9,200,TRUE,1,TRUE,41,TRUE,3,TRUE,3,TRUE,1,TRUE,11,1843,68,591,782,16,2269
100,FALSE,FALSE,0,FALSE,15,FALSE,0,FALSE,0,TRUE,1,FALSE,0,1710,40,654,215,1,200,TRUE,1,TRUE,36,TRUE,3,TRUE,1,FALSE,1,TRUE,8,1891,56,578,749,18,1496
100,TRUE,FALSE,0,TRUE,39,FALSE,1,TRUE,1,TRUE,1,TRUE,7,2009,59,658,950,19,200,FALSE,0,FALSE,23,TRUE,2,FALSE,0,FALSE,0,FALSE,2,2132,9,850,914,12,1562
100,TRUE,FALSE,0,TRUE,46,TRUE,2,TRUE,1,FALSE,0,TRUE,7,1692,50,973,694,8,200,FALSE,0,FALSE,35,FALSE,3,FALSE,0,TRUE,1,FALSE,7,1556,43,1725,529,7,2177
100,FALSE,FALSE,0,TRUE,12,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1274,42,510,229,5,200,FALSE,0,FALSE,24,TRUE,3,TRUE,1,TRUE,2,TRUE,7,1023,42,888,429,10,1202
100,FALSE,FALSE,0,FALSE,13,TRUE,1,FALSE,0,FALSE,0,FALSE,0,957,54,526,316,6,200,FALSE,0,TRUE,31,FALSE,2,TRUE,1,TRUE,2,TRUE,7,1007,32,512,1606,12,1204
100,TRUE,FALSE,0,TRUE,44,TRUE,1,TRUE,2,FALSE,0,TRUE,8,1592,32,756,2304,17,200,FALSE,0,FALSE,15,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1707,7,840,545,3,970
100,TRUE,TRUE,1,TRUE,36,FALSE,2,TRUE,1,FALSE,0,FALSE,7,1241,56,538,1209,15,200,FALSE,0,FALSE,28,TRUE,2,FALSE,0,TRUE,1,TRUE,7,1691,46,734,136,5,1654
100,TRUE,FALSE,0,FALSE,20,FALSE,1,FALSE,0,TRUE,1,TRUE,4,1374,55,374,456,7,200,FALSE,0,TRUE,9,TRUE,1,FALSE,0,FALSE,0,FALSE,0,1343,33,335,230,2,914
100,TRUE,TRUE,1,TRUE,28,TRUE,4,TRUE,1,FALSE,1,FALSE,8,2318,54,300,373,7,200,FALSE,0,FALSE,24,FALSE,0,FALSE,0,TRUE,1,TRUE,4,1885,38,968,411,8,1620
100,FALSE,FALSE,0,FALSE,21,FALSE,0,FALSE,0,TRUE,1,FALSE,0,1451,62,637,531,7,200,FALSE,0,TRUE,34,TRUE,2,TRUE,1,FALSE,0,TRUE,7,1220,59,918,707,17,1415
100,FALSE,FALSE,0,TRUE,54,TRUE,3,FALSE,0,FALSE,0,TRUE,4,2045,52,638,493,12,200,TRUE,2,FALSE,65,FALSE,2,TRUE,4,TRUE,1,FALSE,11,3809,37,762,1382,22,2274
100,TRUE,TRUE,1,TRUE,35,TRUE,2,TRUE,2,TRUE,1,TRUE,11,1871,23,625,714,7,200,FALSE,0,FALSE,17,FALSE,1,FALSE,1,FALSE,0,FALSE,4,990,24,593,260,6,1409
100,FALSE,FALSE,0,TRUE,27,FALSE,0,FALSE,0,TRUE,1,TRUE,3,1887,37,773,519,7,200,FALSE,0,FALSE,47,TRUE,4,TRUE,2,FALSE,0,FALSE,10,2035,53,1624,441,16,1722
100,TRUE,FALSE,0,TRUE,60,FALSE,4,TRUE,1,FALSE,0,TRUE,7,2810,63,1272,1940,22,200,TRUE,1,FALSE,60,TRUE,2,FALSE,0,TRUE,1,FALSE,6,2925,52,1330,639,13,1920
100,FALSE,FALSE,0,TRUE,17,FALSE,1,FALSE,0,FALSE,0,FALSE,1,1603,41,1344,514,1,200,FALSE,0,FALSE,41,TRUE,3,TRUE,2,TRUE,1,TRUE,11,3233,63,882,1089,17,1458
100,TRUE,FALSE,0,TRUE,20,TRUE,2,FALSE,0,TRUE,1,TRUE,6,1430,45,539,381,3,200,FALSE,0,FALSE,5,FALSE,0,FALSE,0,FALSE,0,FALSE,0,745,80,333,249,0,871
100,FALSE,TRUE,2,FALSE,39,FALSE,1,TRUE,2,TRUE,1,TRUE,9,2844,41,1129,763,10,200,FALSE,0,TRUE,54,TRUE,5,FALSE,1,FALSE,0,FALSE,6,2896,76,1671,973,24,1958
100,FALSE,FALSE,0,FALSE,30,FALSE,3,FALSE,0,FALSE,0,TRUE,6,2410,23,541,463,7,200,TRUE,1,TRUE,37,TRUE,2,TRUE,1,TRUE,1,FALSE,7,1335,70,771,769,22,2488
100,FALSE,FALSE,0,FALSE,31,FALSE,1,FALSE,0,TRUE,1,FALSE,5,2055,39,841,518,4,200,TRUE,1,TRUE,57,TRUE,3,TRUE,2,FALSE,0,TRUE,7,1737,60,761,1018,19,2157
100,FALSE,FALSE,0,FALSE,21,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2225,62,610,478,8,200,FALSE,0,TRUE,54,TRUE,3,TRUE,1,FALSE,0,TRUE,10,2051,65,1767,1355,21,1330
100,FALSE,FALSE,1,TRUE,50,TRUE,3,TRUE,2,TRUE,2,TRUE,10,2961,36,1268,632,13,200,TRUE,1,FALSE,55,FALSE,3,FALSE,1,FALSE,0,FALSE,7,2759,51,1046,1483,31,2685
100,TRUE,FALSE,0,FALSE,34,TRUE,3,TRUE,2,FALSE,0,TRUE,7,1389,32,1244,562,18,200,FALSE,0,TRUE,26,FALSE,1,FALSE,1,TRUE,1,FALSE,5,1606,69,354,505,5,1703
100,FALSE,FALSE,0,FALSE,4,FALSE,0,FALSE,0,FALSE,0,FALSE,0,943,0,310,323,0,200,FALSE,0,TRUE,28,TRUE,1,FALSE,0,TRUE,1,TRUE,5,1647,43,654,430,7,918
100,TRUE,FALSE,0,FALSE,26,TRUE,2,FALSE,0,TRUE,1,TRUE,6,1731,12,690,728,5,200,FALSE,0,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1221,40,431,337,2,935
100,TRUE,FALSE,0,TRUE,28,TRUE,1,FALSE,0,FALSE,0,TRUE,2,985,21,785,851,1,200,FALSE,0,FALSE,6,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1394,33,294,394,2,927
100,TRUE,TRUE,1,TRUE,42,TRUE,4,TRUE,2,TRUE,2,TRUE,9,2226,76,643,896,23,200,FALSE,0,FALSE,23,FALSE,0,FALSE,0,FALSE,0,FALSE,3,1689,61,692,610,8,1896
100,FALSE,TRUE,1,FALSE,25,FALSE,1,FALSE,0,TRUE,2,TRUE,3,2573,72,793,317,11,200,FALSE,0,TRUE,62,TRUE,4,TRUE,4,FALSE,0,FALSE,11,2157,52,1694,796,26,2128
100,FALSE,FALSE,0,TRUE,8,TRUE,2,FALSE,0,FALSE,0,FALSE,0,1375,38,350,464,4,200,FALSE,0,FALSE,20,FALSE,0,TRUE,1,TRUE,2,TRUE,6,1656,15,481,428,6,1204
100,FALSE,TRUE,2,FALSE,45,TRUE,2,FALSE,0,FALSE,0,FALSE,5,1750,53,854,1350,19,200,FALSE,2,TRUE,55,FALSE,5,TRUE,1,TRUE,2,TRUE,10,1528,64,762,1126,30,2949
100,FALSE,FALSE,0,TRUE,10,FALSE,0,FALSE,0,FALSE,0,TRUE,3,1274,60,345,342,1,200,TRUE,1,FALSE,29,TRUE,3,FALSE,0,TRUE,2,FALSE,6,881,52,823,606,14,1439
100,FALSE,FALSE,0,FALSE,31,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2162,65,264,760,13,200,FALSE,0,TRUE,45,FALSE,0,TRUE,1,FALSE,0,TRUE,3,1541,64,992,1541,18,948
100,TRUE,FALSE,0,TRUE,62,FALSE,0,TRUE,1,FALSE,0,TRUE,4,2924,79,1602,1389,30,200,FALSE,0,FALSE,44,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2577,66,291,1314,16,1130
100,FALSE,FALSE,0,TRUE,60,FALSE,0,FALSE,0,FALSE,0,FALSE,2,2735,67,1162,1552,21,200,FALSE,0,FALSE,56,FALSE,0,TRUE,1,FALSE,0,TRUE,3,2686,61,869,1282,34,1193
100,TRUE,FALSE,0,TRUE,43,FALSE,0,TRUE,1,FALSE,0,TRUE,4,1806,74,874,969,13,200,FALSE,0,FALSE,49,FALSE,0,FALSE,0,FALSE,0,FALSE,1,1934,78,1178,944,15,1214
100,FALSE,TRUE,2,TRUE,33,TRUE,3,FALSE,0,TRUE,2,TRUE,4,1719,58,684,424,13,200,FALSE,0,FALSE,35,FALSE,2,TRUE,1,FALSE,0,FALSE,8,1452,49,1123,608,29,2263
100,FALSE,FALSE,0,TRUE,45,FALSE,0,TRUE,1,FALSE,0,TRUE,2,2521,76,572,1262,33,200,FALSE,0,FALSE,41,FALSE,0,FALSE,1,FALSE,0,FALSE,4,2175,90,1784,1669,23,1041
100,TRUE,FALSE,0,FALSE,40,FALSE,0,TRUE,1,FALSE,0,TRUE,3,2461,68,1295,1138,35,200,FALSE,0,TRUE,22,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2294,68,857,442,7,1020
100,FALSE,FALSE,0,FALSE,27,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2077,81,1134,839,18,200,FALSE,0,TRUE,41,FALSE,0,TRUE,1,FALSE,0,TRUE,4,3039,61,1239,902,24,896
